293,蔡继明：集体土地入市的核心是宅基地的入市,"2017年3月24日，在博鳌亚洲论坛2017年年会“新土改：探索与思考”分论坛上，清华大学政治经济学研究中心主任蔡继明表示，新土改设计方面，要囊括三权分置和农村宅基地制度的改革。农村土地入市，如果不让宅基地入市，这样的集体土地入市就是杯水车薪，不能真正构建起城乡统一。核心是集体土地入市，集体土地入市的核心是宅基地的入市。
"
294,Jan RINNERT：从百年家族历史看中小企业发展的三点关注,"2017年3月24日，在博鳌亚洲论坛2017年年会““隐形冠军”是怎样炼成的？ ” 分论坛上，德国贺利氏集团管理委员会主席Jan RINNERT指出，作为一家已历经十一代人发展的家族企业，重点关注三方面问题。一是构建企业家精神。需要可靠、可信的环境，支持企业家保持很好的道德准则。二是关注颠覆式技术变化。很多中小企业因为专注细分市场和具体技术，从而得到大力发展。然而，颠覆式技术变化改变竞争环境，需要有更好办法管理并掌控它。三是文化建设。家族企业有机会创造独一无二的文化，实现长期可持续发展，需要很好的领导力、好奇心和创新的精神。

"
295,Brian COULTON:中国债务比重相比其他新兴经济体不算高,"“中国的杠杆是否过度，如果采取从上到下宏观的角度来说，作为一个整体来说并不是，中国的债务比重相对于其他新兴经济体不是特别高。” 3月24日下午，在博鳌亚洲论坛2017年年会“怎样去杠杆”分论坛上，惠誉首席经济学家Brian COULTON说到。
Brian COULTON指出，GDP的债务比非常低，外部融资也非常强，但是，中国有国内的问题，中央的政府和居民都没有太大的问题。总体而言，中国的债务比重相对于其他新兴经济体不是特别高。
"
296,中美CEO对话博鳌,"2017年3月24日，在博鳌亚洲论坛2017年年会举行了中美CEO对话，来自中国，美国的数十位政界人士，著名企业家应邀参加会议。他们就美国总统大选对美国经济的影响，中国的消费结构分布与变化及中美未来的合作趋势等问题进行讨论，并取得了共识。
"
297,李扬：去杠杆在技术上是容易处理的，现在要防止的是反复,"3月24日下午，在博鳌亚洲论坛2017年年会“怎样去杠杆”分论坛上，国家金融与发展实验室理事长李扬认为，去杠杆表面看起来是金融部门的事情，但经过深入的研究，参与很多政策的讨论，我们感觉到中国去杠杆问题主要是企业改革，尤其是国企改革的问题。去杠杆在技术上是容易处理的，现在要防止的是反复。七八年前，我们去过一次杠杆，规模大、效果好。但现在又出现这个问题。如果体制机制没有解决的话，这个问题会反复出现。
李扬表示，这次去杠杆，金融领域采取的措施是必要的，包括债转股在内。但最主要是要把产生不良债务，高债务的根源解决。要让国企改革有根本进展，否则下次又会再来一次。
"
298,朱民：去杠杆从来都不是一件容易的事情，涉及债务重组、国企改革甚至社会保障问题,"3月24日下午，在博鳌亚洲论坛2017年年会“怎样去杠杆”分论坛上，IMF前副总裁、国家金融研究院院长朱民表示，去杠杆可以从三方面来看，第一，从宏观层面来看，中国的债务增长率实际上已经减缓。第二，要以市场为依托，进行产能结构重组，淘汰落后产能。第三，货币政策也很重要，要非常审慎提供流动性，要系统运行不会进入到错误的领域，中央银行要非常谨慎，监管市场要提供流动性，要及时按照需要提供流动性，不要过多提供。
朱民认为，许多国际经验和教育值得学习，中国的中央银行也是非常审慎的态度来看待这个问题。
"
299,蒋锡培：成为“隐形冠军”，需要培养系统性竞争优势,"2017年3月24日，在博鳌亚洲论坛2017年年会““隐形冠军”是怎样炼成的？ ” 分论坛上，远东控股董事局主席蒋锡培指出，现在经济社会离不开中小企业，也离不开大企业，中小企业和大企业互相促进、互相依存。各行各业中，中小企业占比都很高，很多到达80%至90%。成为“隐形冠军”，需要战略清晰、仔细考量，政策机制有独到之处，创新动力和创新能力较强，并要求企业家情商、智商、爱商都很高。成为隐形冠军是优胜劣汰的过程，需要有系统性竞争优势和能力，才能成为，才能保持。

"
300,Andrea COSTANTINI：亚洲的“隐形冠军”需要提升金融领域的力量,"2017年3月24日，在博鳌亚洲论坛2017年年会““隐形冠军”是怎样炼成的？”分论坛上，意大利Agrati 集团副总裁Andrea COSTANTINI指出，多数“隐形冠军”公司是非上市公司，对上市或非上市需要客观对待，上市会帮助企业提升管理，对接国际资本市场。亚洲也有很多非常优秀的“隐形冠军”，多数为非上市公司。下一阶段，它们需要更多财务透明度并提升金融领域的力量。

"
301,Sonia Bonfiglioli：成为“隐形冠军”的五点认识,"2017年3月24日，在博鳌亚洲论坛2017年年会““隐形冠军”是怎样炼成的？ ” 分论坛上，意大利BONFIGLIOLI RIDUTTORI 总裁、CEO Sonia Bonfigliol指出，成为“隐形冠军”有五点认识：一是，对潜在目标客户有清晰认识。“隐形冠军”往往聚焦细分领域，需要对聚焦领域有合适的解决方法、解决方式。二是，国际化大背景下需要更加本地化的解决方案。当下，客户希望即时发货、大批量收货，本地化生产拥有价值，要离顾客近一点。三是，拥抱变化，积极创新。“隐形冠军”需要应对很多变化，如数字化等，需要更高的开放度，并且结成伙伴关系。环境变化中，小企业单靠自身力量很难完成目标或克服困难。四是，提升管理水平，加强培训。为保持卓越，“隐形冠军”需要提升自身，同时供应商、产业链的配套服务也需到达同样高水准，对企业内部及关联供应商的培训都很重要。五是积极心态。快速地响应客户需求，定制化的解决方案。
"
302,姚洋：控制房价、提高供给的最好的办法是扩大容积率,"2017年3月24日，在博鳌亚洲论坛2017年年会“新土改：探索与思考”分论坛上，北京大学国家发展研究院院长姚洋表示，要控制房价，提高供给最好的办法是扩大容积率。目前都要求低容积率，一线城市的房子多数都在10层左右，是很大的浪费。虽然所有政策是要抑制房价，但我们实际在为少数人服务。
"
303,姚洋：集体土地所有制度最大的优势就是提供一种社会保障,"2017年3月24日，在博鳌亚洲论坛2017年年会“新土改：探索与思考”分论坛上，北京大学国家发展研究院院长姚洋表示，以前集体土地所有制度最大的优势就是提供一种社会保障。在农村没有社会保障的情况下，均分土地就是一种社会保障，比如97年亚洲金融危机，在别国就产生了很大动荡，但中国就没有。到今天，土地的社会保障功能已非常弱，绝大多数的农民不再以土地来作为生活来源。在土地保障功能失去的情况下，这一轮三权分置的土改非常重要。在操作层面，应该让土地变得更加方便，农民有财产权和处置权，更深层次就是农民的土地所有权利向个人化方向发展。
另一方面，农村空心化非常严重，农民有钱就盖房子，老房子扔在那里，无人开发。如果这些宅基地能够入市，农村和城市就可以一起合作开发。土地在市场上流转，某些地区指标多就卖给发达地区，但总量控制是绝对正确的，因为一旦把农地转为非农地，便不可逆转。
"
304,温铁军：讨论土地制度的立足点取决于从哪个利益团体出发,"2017年3月24日，在博鳌亚洲论坛2017年年会“新土改：探索与思考”分论坛上，中国人民大学教授、可持续发展高等研究院执行院长温铁军表示，讨论土地制度到底从哪个利益集团出发，是讨论的根本问题。
从农村利益出发，从农民利益出发，土地管理法不是良法，因为它剥夺了农民的自主权利，应该同权同利。过去对于农村的弊病，就是土地管理法偏向城市利益。土地管理法出台十多年之后，才有保护农村承包权的农村土地承包法。80年代出现土地承包经营权，农村土地作为利益主体自主开发，发展权的相对体系比较合理。90年代初中国遭遇金融风暴，又遭遇财政赤字、外汇赤字、银行赤字，三大赤字突然爆发，代价巨大，很多转嫁到农村，于是剥夺了农民发展自己的发展权。90年代以后，地方政府靠把土地征收后变成地方政府财政开支，进入新世纪是以地套现。现在在二十世纪第二个十年，真正土地的弊病不是在套现，而是整地脱债，旧债转为新债。失去土地的农民不仅失去发展权，甚至失去生存权。把农民不可变现的使用权变现成经营权。
温铁军表示，他希望新一轮新土改，能够以城乡结合，市民与融合的模式创造更好的创业创新机会。资本和利益集团很难让步，政府可以真的当一回裁判，对不同利益集团作出协调。
"
305,刘世锦：土地制度不改革，中国将会很难保持平稳增长,"2017年3月24日，在博鳌亚洲论坛2017年年会“新土改：探索与思考”分论坛上，国务院发展研究中心原副主任刘世锦表示，中国的房价高，当然也有货币因素，不过同时中国的高房价泡沫，是一个刚性泡沫，刚性泡沫出来后，一部分人获益。所有买到房子的人睡了一晚上放假涨了很高兴。如果房价是城市中基本的价格，房价上涨实际上使得城市的成本都上涨了。甚至有一些产业，因为高成本而得不到发展，甚至会萎缩、衰落。土地制度不改革，中国将会很难保持平稳增长。
"
306,刘世锦：解决高房价问题，不能仅仅在需求侧采取措施,"2017年3月24日，在博鳌亚洲论坛2017年年会“新土改：探索与思考”分论坛上，国务院发展研究中心原副主任刘世锦表示，房价太高的因素很多，但简单说就是供求关系问题，从需求侧发生了重要变化。大都市圈加速成长，如珠三角、长三角地区，这里经济效益突出，年轻人可以挣更多的钱，就业创业机会比较多。但土地供给侧则量不足，一线城市都在30%以下，而发达国家，最少在40%以上，首尔则在60%以上。
刘世锦表示，农村集体建设用地和国有的土地同价同权，到目前还未实现。如果供地比例能够达到40%以上，如果农村的集体建设用地和宅基地能够进入市场，并按规定纳税，房价就不可能这么高。实际上供给侧是制度问题，因此不能仅仅在需求侧采取措施，根本问题是城市化进程中的供给侧。
"
307,蔡继明：现行土地制度的三大弊端,"2017年3月24日，在博鳌亚洲论坛2017年年会“新土改：探索与思考”分论坛上，清华大学政治经济学研究中心主任蔡继明表示，现行土地制度的弊端，既涉及到宪法,也涉及农村土地承包法等。
弊端主要表现在三个方面，首先是整体制度存在问题。这些年来，不管是公共利益，还是非公共利益，一律采取征收的方式。这样一来，公共利益的范围无限的扩大。一些地方政府打着公共利益的幌子，实际上征用大量的土地用商业、工业甚至房地产的开发。补偿费按照土地农业用途补偿,但实际用于工业、商业开发，于是产生巨额差额，大量的腐败行为也和征地连在一起。
第二跟城市建设相关，城市建设的流转受到严格限制，只允许农村集体经营性存量的建设用地入市，但70-80%需要流转的是宅基地，却不允许流转。农村规模经济难以实现。
第三是农村土地的配制，每年国土部门下达配制指标，造成一线城市人口多，房价上涨压力大。而三四线城市不需要房屋，造成房屋库存。只有依靠引入市场机制才能增加土地供给。
"
308,Kevin TSUJIHARA：下一阶段会使用VR“讲故事”,"2017年3月24日，在博鳌亚洲论坛2017年年会“2016：虚拟现实元年” 分论坛上，华纳兄弟董事长、CEO Kevin TSUJIHARA表示，现阶段VR主要作为促销、销售的方式，下一阶段会使用VR“讲故事”。
"
309,Tim SWEENEY：VR在社交领域拥有广阔的应用前景,"2017年3月24日，在博鳌亚洲论坛2017年年会“2016：虚拟现实元年” 分论坛上，Epic Games (Unreal)创始人、首席执行官Tim SWEENEY表示，VR在社交领域拥有广阔的应用前景。VR对扫描用户面部，捕获用身体动作，在平台上进行共享，使用户在不同环境中通过VR在一个房间里互相可见，能拉近人和人之间的距离。
"
310,Bernard CHARLES：VR技术在职业教育领域有广阔应用前景,"2017年3月24日，在博鳌亚洲论坛2017年年会“2016：虚拟现实元年” 分论坛上，达索系统CEO、董事会副主席 Bernard CHARLES表示，VR技术不仅能够应用在基础教育，在职业教育领域也有广阔应用前景，能够提升工人的职业素质。

"
311,王雪红：虚拟现实会成为万亿美元级别的大市场,"2017年3月24日，在博鳌亚洲论坛2017年年会“2016：虚拟现实元年” 分论坛上，HTC 董事长兼首席执行官王雪红表示，虚拟现实颠覆了以前被束缚的思想，能创造出更多元更丰富的内容，会成为一个万亿美元级别的大市场。
"
312,王雪红：虚拟现实能提升教育质量,"2017年3月24日，在博鳌亚洲论坛2017年年会“2016：虚拟现实元年” 分论坛上，HTC 董事长兼首席执行官王雪红表示，虚拟现实能提升教育质量。孩子可以在没有教育资源的情况下，进入虚拟现实学习，他的成就绝对能比得上甚至超过教育资源更多的孩子。
"
313,赵沁平：虚拟现实一定是人类未来的发展方向,"2017年3月24日，在博鳌亚洲论坛2017年年会“2016：虚拟现实元年” 分论坛上，虚拟现实技术与系统国家重点实验室主任、中国工程院院士赵沁平表示，虚拟现实一定是人类未来的发展方向。人类未来能感知到的世界，一个是自然世界，即物理世界。人类还会感觉到一个虚拟世界，或者是虚实结合的混合世界。
"
314,赵沁平：VR产业发展有两个瓶颈,"2017年3月24日，在博鳌亚洲论坛2017年年会“2016：虚拟现实元年” 分论坛上，虚拟现实技术与系统国家重点实验室主任、中国工程院院士赵沁平表示，VR产业发展有两个瓶颈。
一是VR内容制作，VR内容制作的生产率比较低。内容制作需要像电影电视剧一样不断的产生，才能满足大众需求。二是人才缺失，无论是设计人才与研究人才，还是产业化的人才，在国内都较为稀缺。
"
315,陈德铭：中国的VR领域会朝垂直市场发展,"2017年3月24日，在博鳌亚洲论坛2017年年会“2016：虚拟现实元年” 分论坛上，中国商务部前部长陈德铭表示，中国的创新正在大规模地起步，但就VR技术来讲，核心技术、关键设备还不在中国手里。中国的VR领域会朝垂直市场发展，在电子商务、房地产销售和教育科研等领域会较快获得突破。
"
316,陈德铭：VR还有比较长的路要走,"2017年3月24日，在博鳌亚洲论坛2017年年会“2016：虚拟现实元年” 分论坛上，中国商务部前部长陈德铭表示，VR还有比较长的路要走，起码五年十年才会比较成熟。VR进一步发展需要依赖硬件、音频、视频和算法等技术的突破。
"
317,陈德铭：VR市场有一些泡沫,"2017年3月24日，在博鳌亚洲论坛2017年年会“2016：虚拟现实元年” 分论坛上，中国商务部前部长陈德铭表示，VR市场里面有一些泡沫，需要经历市场的优胜劣汰，让这些泡沫破掉，过滤出质量高的VR企业。
"
318,Josh WALDEN：未来的VR不仅可以看可以听，还可以嗅可以摸,"2017年3月24日，在博鳌亚洲论坛2017年年会“2016：虚拟现实元年” 分论坛上，英特尔高级副总裁Josh WALDEN表示，未来的VR能把不同感官感受变成现实，用户不仅可以看可以听，还可以嗅可以摸。
"
319,郝景芳：回顾历史能对当今文明产生更深理解,"2017年3月24日，在博鳌亚洲论坛2017年年会“文化之夜主题沙龙：文化传承与艺术创新”分论坛上，科幻作家郝景芳表示，严格意义上说，任何事物都不是全新的，它们都是在过去的基础上，向前迈一小步而产生。
近期，她撰写的一部科幻长篇，追溯了人类文明的诞生起源。郝景芳表示，向回追溯，回顾传统与历史，追溯文明诞生过程中的重要因素，自我关照，思考文明的核心，反思历史，能对当今文明产生更深的理解，对向前发展也有必要作用。传统其实极具有魅力，而这些文明的知识常常被现代人所忽略。因此，郝景芳鼓励人们更多地学习传统文化精髓。
"
320,汪峰：一切创新都基于对优秀传统的理解,"2017年3月24日，在博鳌亚洲论坛2017年年会“文化之夜主题沙龙：文化传承与艺术创新”分论坛上，音乐人汪峰表示，所有的创新都基于对优秀传统的了解与理解，而一切行动都不能停留在口号和愿望，一切创新的根本是超常的付出和努力，是坚持不断的思考和追求。为了让音乐深入所有大众的生活，汪峰希望找到更接近大众生活的音乐载体，因此在2年前打造了FILL耳机。近5个月前，“碎乐”APP软件正式上线。汪峰表示，头部音乐人应关注更多默默无闻的音乐人，而默默无闻的用户才是音乐产业的命脉所在。他表示，希望借此改变音乐人的现状，改变音乐行业的现状。
"
321,Ellen RICHEY：区块链技术将与现有的技术共同竞争，促进金融转型,"3月24日下午，在博鳌亚洲论坛2017年年会“数字货币与区块链”分论坛上，Visa副董事长Ellen RICHEY认为，金融业正在经历一个转型期，区块链技术会和其他技术共同竞争，影响和改变现有金融系统。未来三到五年，金融将形成以消费者为中心，为消费者提供更好更快的连接性，实现无缝连接。
"
322,时文朝：区块链技术取得实质性进展有赖于中心化大机构的推动,"3月24日下午，在博鳌亚洲论坛2017年年会“数字货币与区块链”分论坛上，中国银联总裁时文朝表示，在区块链技术研究当中，有实质性进展的，后面都是有中心化大机构在牵头推动，如果没有这样牵头的很难找到一个相应的责任主体。
"
323,时文朝：技术体系和业务体系相结合才能找着区块链技术的应用领域,"3月24日下午，在博鳌亚洲论坛2017年年会“数字货币与区块链”分论坛上，中国银联总裁时文朝表示，无论是数字货币还是区块链技术，既不神秘也不玄妙。现在说它能够颠覆什么还为时过早。只有将技术体系和业务体系相结合，才能找着区块链技术的应用领域。虚拟货币短期内不会对银联等组织的运作模式带来颠覆性的影响。
"
324,俞柾准：2017年全球石油需求预期增加140万桶/天,"2017年3月24日，在博鳌亚洲论坛2017年年会“大宗商品见底了吗”分论坛上，SK全球成长委员会委员长、总裁俞柾准（YU Jeong Joon）表示，2015年全球石油需求增加200万桶/天，创出新的增长，主要是在发达国家地区。
2017年预期需求增加140万桶/天，其中，中国30万桶/天、印度30万桶/天、中东30万桶/天。整体来看，2017年石油需求将处于正常化水平。
"
325,中外能源领袖热议国际能源问题,"2017年3月24日下午，博鳌亚洲论坛2017年年会能源资源领袖圆桌会议如期召开。20余位杰出的中外能源领袖通过分组讨论和对话方式，共同探讨普遍关注的油价、技术应用等能源问题，并预测未来的能源形势。
"
326,蔡冠深：香港应与大陆共建“一带一路”,"2017年3月24日，在博鳌亚洲论坛2017年年会的“全球化与自由贸易：香港经验与视角”分论坛上，香港中华总商会会长、亚太经合组织商贸咨询理事会中国香港代表蔡冠深表示，香港应与大陆共同建设“一带一路”。
香港是“一带一路”的中转站和支点。香港拥有“一带一路”建设中的金融优势和人文等软实力优势。香港不仅是一个超级的联结体，也是一个良好的运营商。香港与大陆携手合作，可以创造伟大的未来。
"
327,Patrick LOW：香港服务业可为大陆提供新的增长引擎,"2017年3月24日，在博鳌亚洲论坛2017年年会的“全球化与自由贸易：香港经验与视角”分论坛上，香港大学访问教授及亚洲环球学人总监、前世界贸易组织首席经济师 Patrick LOW （罗柏年）表示，过去30多年中国大陆发展模式非常成功。但经验表明，在出口导向发展模式的后期，这种效果就会明显减弱，即进入中等收入陷井。中国要避免中等收入陷井，就必须把重点转身国内经济。这需要一系列结构性改革。经济结构性调整与服务业发展非常有关。香港的金融、物流、专业服务等有明显优势，可以帮助大陆改造提升服务产业，促进经济可持续增长。
"
328,陈茂波：香港参与“一带一路”建设有独特优势,"2017年3月24日，在博鳌亚洲论坛2017年年会的“全球化与自由贸易：香港经验与视角”分论坛上，香港特别行政区政府财政司司长陈茂波表示，在“一带一路”建设方面，香港有参与国际交往交流优势，可以帮助中国大陆开展“一带一路”建设。
例如，在设施联通方面，香港有港口、机场等基础设施管理、运营优势，作为国际金融中心，香港可为开展基础设施建设提供国际融资，香港加入基础设施投资银行也为发挥香港这方面优势提供了条件；在民心相通方面，香港与世界各国联系广泛，有人文交流优势，香港提出设立“一带一路”奖学金，支持沿线国家到香港留学，旨在加强这种人文联系。
"
329,陈坤耀：亚洲的渐进方式推进经济全球化更有效,"2017年3月24日，在博鳌亚洲论坛2017年年会的“全球化与自由贸易：香港经验与视角”分论坛上，香港大学专业进修学院董事局主席、前岭南大学校长陈坤耀表示，全球化过程中受益不均是导致反全球化的重要因素，尤其是大规模、高标准的全球化，其利益调整范围广、程度深，往往阻力很大。
TPP作为区域贸易协定，也是推进全球化的方式，但它标准很高、约束很严、内容很多，就不容易推进，最后无果而终。亚洲人推进全球化的方式，更愿意非正式、渐进式，小步快跑，由小大到，如APEC协定、中国-东盟FTA等都是如此，这样更容易成功。
"
330,Anthony NIGHTINGALE：政府要管理好全球化带来的冲击,"2017年3月24日，在博鳌亚洲论坛2017年年会的“全球化与自由贸易：香港经验与视角”分论坛上，怡和控股有限公司董事、亚太经合组织商贸咨询理事会中国香港代表 Anthony NIGHTINGALE（黎定基）表示，反全球化运动在欧洲和美国较为明显。反全球化人士认为，全球化会导致制造业和服务业转移到国外，不利于本国人民就业和收入增加。
在发展中国家，尤其是东亚地区发展中国家，贸易解决了贫困、提高了收入。关键是如何解决全球化过程中出现的问题，一方面要保证国内经济健康，让受全球化冲击的失业居民能在新的行业重新就业；二是建立良好社会安全网，通过培训使其重新就业。我们要拥抱全球化，但政府要拿出巨大勇气来管理全球化对部分行业和人群的冲击。
"
331,梁振英：没有人会成为贸易战的赢家,"2017年3月24日，在博鳌亚洲论坛2017年年会的“全球化与自由贸易：香港经验与视角”分论坛上，香港特别行政区行政长官梁振英表示，自由贸易使世界各国和地区的商品、服务自由便利流动，使世界总体受益。
香港基本法第151条明确要求保护商品和资本的自由便利流动，这使香港与世界各国始终紧密联系在一起。保护主义不是解决问题的办法，限制贸易就限制了竞争、限制了创新。没有人会成为贸易战的赢家，要对贸易保护主义说不。解决国内经济问题，要依靠创新、建立更加公平的分配体系等。
"
332,Ernie THRASHER：继续看好未来大宗商品市场,"2017年3月24日，在博鳌亚洲论坛2017年年会“大宗商品见底了吗”分论坛上，Xcoal创始人、CEO Ernie THRASHER表示，煤炭价格的变化意味着需求回升，而高价格又会吸引投资和资本，稳步增长需要资源增长来支持，未来还是会继续看好大宗商品市场。
"
333,巴曙松：监管机构应建立与金融机构激励相容的机制,"2017年3月24日，在博鳌亚洲论坛2017年年会“大金融，大监管”分论坛上，港交所首席中国经济学家巴曙松表示，金融机构的经营目标是服务市场、持续经营和符合监管要求，后两者在一定程度上存在冲突。金融企业严格执行所有监管要求意味着极高的成本，会严重影响到企业的持续经营。所以监管机构应建立与金融机构激励相容的机制，即监管目标和相关金融机构的目标必须要有一致性。
"
334,孙贤胜：未来油价不会再高于100美元，也不会再暴跌,"2017年3月24日，在博鳌亚洲论坛2017年年会“大宗商品见底了吗”分论坛上，国际能源论坛秘书长孙贤胜表示，2014年全球石油价格连续下跌，原因有四点：一是美国页岩气产量从100万桶/天大幅增长到400万桶/天，同时运营成本下降；二是中国经济增长带来石油需求上升；三是其他国家的页岩气产量也在增加；四是美元持续走强打压油价。
关于未来大宗商品市场，孙贤胜认为在油气市场方面有“三个不会”：一是油价不会再高于100美元；二是油价不会再暴跌；三是全球在油气勘探上，减少了将近三分之一的投入，过去的两年里新发现的可采储量很少，未来油价风险不会减少。
孙贤胜表示，OPEC减产协议延期与否，对下一步油价走向影响至关重要。另外，OPEC成员国对减产协议的执行情况、美元加息预期、技术变革等这些因素，以及当前变化万端的地缘政治因素，都会影响未来油价的稳定性，进而影响全球经济走向。
"
335,李若谷：对金融业的过度监管恐影响经济健康发展,"2017年3月24日，在博鳌亚洲论坛2017年年会“大金融，大监管”分论坛上，中国进出口银行前董事长李若谷表示，“经济增长与金融稳定同时达成的目标在短期内无解”。
金融危机后，各国对金融业的监管趋严，这导致了一个新问题，即过度监管的问题。李若谷认为，监管机构对金融业的过度监管导致了金融企业行为过于谨慎，这不利于经济的健康发展，最终会影响到金融机构自身的发展。
"
336,Ryozo HIMINO：监管机构泛滥可能导致监管效果的弱化,"2017年3月24日，在博鳌亚洲论坛2017年年会“大金融，大监管”分论坛上，日本金融厅副长官Ryozo HIMINO分享了日本在金融危机中的经验和教训，提示世界各国注意金融稳定性对经济的重要作用。
此外，Ryozo HIMINO强调，金融监管当局一定要注意监管体制改革的累积效益。不同监管主体对同一监管对象的各种监管要求相混合，最终可能会造成有悖于良好初衷的不良后果。目前，日本金融稳定委员会（FSB,FinancialStabilityBoard）下已存在141个相关监管机构，监管机构泛滥可能导致监管效果的弱化。
"
337,吴晓灵：金融系统加强宏观审慎管理的三点建议,"2017年3月24日，在博鳌亚洲论坛2017年年会“大金融，大监管”分论坛上，中国人民银行前副行长吴晓灵强调，个别金融机构的稳健不代表整个金融系统的稳健，中国的金融系统中存在着较大的场外金融交易风险。对此，监管者需要从以下三个方面加强宏观审慎管理：
一、统筹监管系统重要性金融机构和金融控股公司；
二、统筹监管金融基础设施；
三、统筹金融业的综合统计。
"
338,Mike WELLS：金融监管需顾及参与主体多元化风险,"2017年3月24日，在博鳌亚洲论坛2017年年会“大金融，大监管”分论坛上，英国保诚集团CEO Mike WELLS认为，金融监管政策需顾及参与主体多元化风险的平衡。以英国保诚集团为例，它面临着社会政策变化带来的政策风险，面临着对资产端客户的投资风险，面临着对资金端客户的承兑风险等。监管当局在制定监管政策时，需充分考虑参与主体多元化风险的平衡。
"
339,Dave RAMSDEN：英国希望能把财政赤字降低到3%以下,"2017年3月23日，在博鳌亚洲论坛2017年年会“财政政策的空间”分论坛上，英国财政部首席经济学家Dave RAMSDEN表示，英国希望能够把财政赤字降低到3%以下。结构性调整以后，英国希望未来的三到五年当中，在资产负债表当中不需要有额外的支柱了，这是非常高的一个目标。基于这个目标，做了财政赤字的调整。政府的目标是到2020或2021年，财政赤字降低到占GDP的2%。
"
340,Girish RAMACHANDRAN：区块链技术为数据安全性和民主性提供解决方案,"“我们其实相信数据是世界的新型货币。”3月24日下午，在博鳌亚洲论坛2017年年会“数字货币与区块链”分论坛上，塔塔咨询（TCS）亚太区总裁Girish RAMACHANDRAN表示。
目前，只有为数不多的人能够获得、挖掘、分析和利用数据，应该考虑货币安全性和民主性问题。目前的金融业就存在这样的问题，存在诸如金融链条长、步骤繁琐、办理时间长等问题。
如果我们有一个简单的数据库，或者这样的一个生态系统、生态圈，所有人就都能够去访问这一个统一的数据库或者叫做生态系统，我想这其实将会是最好的一个解决方案，而区块链技术就是为我们了这样的解决方案。
"
341,Dame Jenny SHIPLEY：新西兰格外关注投资,"2017年3月23日，在博鳌亚洲论坛2017年年会“财政政策的空间”分论坛上，新西兰前总理Jenny SHIPLEY表示，新西兰关注的是投资。基于投资，会把所有的政策和规管都调动起来。
对于一个小型经济体来讲，新西兰还会在三个方面进行改革。一是税收和劳动力市场进行改革。二是让公众参与。三是把债务降到合理的层面。
虽然整个过程非常的复杂，且要求非常高，但必须施行。
"
342,Thomas Trikasih LEMBONG：投资要要靠私营资金，不能只依赖政府,"2017年3月23日，在博鳌亚洲论坛2017年年会“财政政策的空间”分论坛上，印尼投资协调署主席Thomas Trikasih LEMBONG表示，政府在金融危机之后做了一个新的立法规定，赤字不能超GDP3%，即使在经济上有退宿也不能违反法律。如果要符合这个要求，就必须要有私营产业的资金投资，不能只靠政府的资源。
"
343,Max S.BAUCUS：特朗普的大规模基础设施投资和减税政策不太可能在国会通过,"2017年3月23日，在博鳌亚洲论坛2017年年会“财政政策的空间”分论坛上，美国参议院财政委员会前主席Max S.BAUCUS表示，在民主国家，货币政策和财政政策之间总是会出现冲突，政府一直在面对这样的问题。现在我们讲的这种所谓的特朗普效应，被人们质疑，效应就是要把市场往上拉，一些基础设施投资，给大公司减税，看起来对市场有拉动作用，现实情况来看这些不太可能被国会通过。
"
344,James STONE：信息披露有利于增强监管有效性,"2017年3月24日，在博鳌亚洲论坛2017年年会“大金融，大监管”分论坛上，Plymouth Rock保险董事长、美国商品期货交易委员会前主席James STONE表示，2008年美国次贷危机爆发前，监管当局即确知美国金融系统中存在约200万亿美元的开放敞口，但监管当局不能确定此敞口的行业分布，这是致使金融危机爆发的原因之一。James STONE认为，加强信息披露有利于风险的尽早暴露，增强监管的有效性，在一定程度上可以避免金融危机的爆发。
"
345,张燕生：亚洲2017年有五个最有增长前景的行业,"2017年3月24日，在博鳌亚洲论坛2017年年会“2017亚洲经济预测暨前瞻指数发布”分论坛上，国家发改委学术委研究员、中国国际经济交流中心首席研究员张燕生指出，现在来中国投资的重点是服务业，占70%，高技术服务业的增长是90%。经调查发现，亚洲2017年最有增长前景的行业，分别是养老保健、医药、旅游休闲、人工智能和新能源。
"
346,Ian JOHNSTON：世界金融体系改革十年，收获五大经验,"2017年3月24日，在博鳌亚洲论坛2017年年会“大金融，大监管”分论坛上，迪拜金融服务管理局CEO Ian JOHNSTON回顾了世界各国应对金融危机的政策，总结出世界金融体系改革十年来所收获的五大经验：
一、尽可能保持金融监管政策的协调性、一致性，以保证金融体系的稳定，促进经济的可持续发展；
二、增强银行与整个金融体系之间的互动，打通金融子行业之间的互联互通渠道；
三、健全金融市场的基础设施，关注交易对手的稳健性；
四、改善金融机构的公司治理结构，以控制风险敞口；
五、完善监管机制，保障优质中小型金融机构为中小企业提供资金的渠道畅通。
"
347,Hans-Paul Bürkner：企业参与亚洲经济要关注四个方面,"2017年3月24日，在博鳌亚洲论坛2017年年会“2017亚洲经济预测暨前瞻指数发布”分论坛上，波士顿咨询全球主席Hans-Paul Bürkner提出，中国、印度和东南亚是世界经济增长最快的区域。企业参与到这些地区应主要关注四个方面的投资，一是人力资本，二是教育、三是医疗、四是基础设施建设。
"
